lemme,cgram,genre,freqlem,forms
piéger,VER,,15.898,"piéger, piégé/piégée (piégeant)"
relier,VER,,15.886,"relier, relié/reliée (reliant)"
résonner,VER,,15.826,"résonner, résonné (résonnant)"
démolir,VER,,15.774000000000001,"démolir, démoli/démolie (démolissant)"
combler,VER,,15.758,"combler, comblé/comblée (comblant)"
débattre,VER,,15.746000000000002,"débattre, débattu/débattue (débattant)"
vanter,VER,,15.733999999999998,"vanter, vanté/vantée (vantant)"
déguiser,VER,,15.718,"déguiser, déguisé/déguisée (déguisant)"
basculer,VER,,15.714,"basculer, basculé/basculée (basculant)"
braquer,VER,,15.623999999999999,"braquer, braqué/braquée (braquant)"
négocier,VER,,15.616,"négocier, négocié/négociée (négociant)"
déplaire,VER,,15.582,"déplaire, déplu (déplaisant)"
entamer,VER,,15.572000000000001,"entamer, entamé/entamée (entamant)"
racheter,VER,,15.561999999999998,"racheter, racheté/rachetée (rachetant)"
longer,VER,,15.516000000000002,"longer, longé/longée (longeant)"
absorber,VER,,15.456000000000001,"absorber, absorbé/absorbée (absorbant)"
égarer,VER,,15.438,"égarer, égaré/égarée (égarant)"
brancher,VER,,15.419999999999998,"brancher, branché/branchée (branchant)"
reparler,VER,,15.418000000000001,"reparler, reparlé (reparlant)"
aligner,VER,,15.356000000000002,"aligner, aligné/alignée (alignant)"
maîtriser,VER,,15.314,"maîtriser, maîtrisé/maîtrisée (maîtrisant)"
humilier,VER,,15.31,"humilier, humilié/humiliée (humiliant)"
abriter,VER,,15.239999999999998,"abriter, abrité/abritée (abritant)"
dérober,VER,,15.182000000000002,"dérober, dérobé/dérobée (dérobant)"
nouer,VER,,15.166,"nouer, noué/nouée (nouant)"
cingler,VER,,15.113999999999999,"cingler, cinglé/cinglée (cinglant)"
draguer,VER,,15.088,"draguer, dragué/draguée (draguant)"
pêcher,VER,,15.047999999999998,"pêcher, pêché/pêchée (pêchant)"
bander,VER,,14.916,"bander, bandé/bandée (bandant)"
tousser,VER,,14.84,"tousser, toussé (toussant)"
assommer,VER,,14.745999999999999,"assommer, assommé/assommée (assommant)"
expédier,VER,,14.725999999999999,"expédier, expédié/expédiée (expédiant)"
ramper,VER,,14.686,"ramper, rampé/rampée (rampant)"
glacer,VER,,14.622,"glacer, glacé/glacée (glaçant)"
revivre,VER,,14.494,"revivre, revécu/revécue (revivant)"
évacuer,VER,,14.485999999999999,"évacuer, évacué/évacuée (évacuant)"
limiter,VER,,14.418,"limiter, limité/limitée (limitant)"
grogner,VER,,14.374,"grogner, grogné (grognant)"
attarder,VER,,14.372,"attarder, attardé/attardée (attardant)"
provenir,VER,,14.332,"provenir, provenu (provenant)"
orner,VER,,14.326,"orner, orné/ornée (ornant)"
gronder,VER,,14.324,"gronder, grondé/grondée (grondant)"
émerger,VER,,14.318,"émerger, émergé/émergée (émergeant)"
paniquer,VER,,14.316,"paniquer, paniqué/paniquée (paniquant)"
désespérer,VER,,14.304,"désespérer, désespéré/désespérée (désespérant)"
choquer,VER,,14.3,"choquer, choqué/choquée (choquant)"
convoquer,VER,,14.262,"convoquer, convoqué/convoquée (convoquant)"
faucher,VER,,14.26,"faucher, fauché/fauchée (fauchant)"
lasser,VER,,14.186,"lasser, lassé/lassée (lassant)"
traquer,VER,,14.138,"traquer, traqué/traquée (traquant)"
réfugier,VER,,14.112,"réfugier, réfugié/réfugiée (réfugiant)"
relire,VER,,14.11,"relire, relu/relue (relisant)"
supprimer,VER,,14.097999999999999,"supprimer, supprimé/supprimée (supprimant)"
modifier,VER,,14.080000000000002,"modifier, modifié/modifiée (modifiant)"
immobiliser,VER,,14.046000000000001,"immobiliser, immobilisé/immobilisée (immobilisant)"
vexer,VER,,14.04,"vexer, vexé/vexée (vexant)"
ressusciter,VER,,14.028,"ressusciter, ressuscité/ressuscitée (ressuscitant)"
irriter,VER,,13.992,"irriter, irrité/irritée (irritant)"
entasser,VER,,13.96,"entasser, entassé/entassée (entassant)"
rédiger,VER,,13.958000000000002,"rédiger, rédigé/rédigée (rédigeant)"
contraindre,VER,,13.888000000000002,"contraindre, contraint/contrainte (contraignant)"
disperser,VER,,13.888000000000002,"disperser, dispersé/dispersée (dispersant)"
associer,VER,,13.878,"associer, associé/associée (associant)"
défoncer,VER,,13.866000000000001,"défoncer, défoncé/défoncée (défonçant)"
hisser,VER,,13.798000000000002,"hisser, hissé/hissée (hissant)"
corriger,VER,,13.776,"corriger, corrigé/corrigée (corrigeant)"
confesser,VER,,13.71,"confesser, confessé/confessée (confessant)"
investir,VER,,13.684000000000001,"investir, investi/investie (investissant)"
coudre,VER,,13.623999999999999,"coudre, cousu/cousue (cousant)"
assumer,VER,,13.618,"assumer, assumé/assumée (assumant)"
griller,VER,,13.6,"griller, grillé/grillée (grillant)"
négliger,VER,,13.596,"négliger, négligé/négligée (négligeant)"
tricher,VER,,13.588000000000001,"tricher, triché/trichée (trichant)"
graver,VER,,13.556000000000001,"graver, gravé/gravée (gravant)"
engueuler,VER,,13.552,"engueuler, engueulé/engueulée (engueulant)"
aboutir,VER,,13.527999999999999,"aboutir, abouti/aboutie (aboutissant)"
encombrer,VER,,13.496000000000002,"encombrer, encombré/encombrée (encombrant)"
déterminer,VER,,13.49,"déterminer, déterminé/déterminée (déterminant)"
ricaner,VER,,13.468,"ricaner, ricané (ricanant)"
crisper,VER,,13.394000000000002,"crisper, crispé/crispée (crispant)"
piper,VER,,13.388000000000002,"piper, pipé (pipant)"
tester,VER,,13.367999999999999,"tester, testé/testée (testant)"
renforcer,VER,,13.34,"renforcer, renforcé/renforcée (renforçant)"
nuire,VER,,13.332,"nuire, nui (nuisant)"
brouiller,VER,,13.32,"brouiller, brouillé/brouillée (brouillant)"
attribuer,VER,,13.292,"attribuer, attribué/attribuée (attribuant)"
enfouir,VER,,13.284,"enfouir, enfoui/enfouie (enfouissant)"
exclure,VER,,13.28,"exclure, exclu/exclue (excluant)"
entrevoir,VER,,13.276000000000002,"entrevoir, entrevu/entrevue (entrevoyant)"
enchaîner,VER,,13.252,"enchaîner, enchaîné/enchaînée (enchaînant)"
tolérer,VER,,13.21,"tolérer, toléré/tolérée (tolérant)"
décorer,VER,,13.204,"décorer, décoré/décorée (décorant)"
transférer,VER,,13.12,"transférer, transféré/transférée (transférant)"
mentionner,VER,,13.094,"mentionner, mentionné/mentionnée (mentionnant)"
adapter,VER,,13.092,"adapter, adapté/adaptée (adaptant)"
renifler,VER,,13.092,"renifler, reniflé/reniflée (reniflant)"
cerner,VER,,13.048000000000002,"cerner, cerné/cernée (cernant)"
évader,VER,,13.032,"évader, évadé/évadée (évadant)"
défier,VER,,13.014,"défier, défié/défiée (défiant)"
maquiller,VER,,13.008000000000001,"maquiller, maquillé/maquillée (maquillant)"
hâter,VER,,12.998000000000001,"hâter, hâté/hâtée (hâtant)"
anéantir,VER,,12.988,"anéantir, anéanti/anéantie (anéantissant)"
enquêter,VER,,12.953999999999999,"enquêter, enquêté (enquêtant)"
retarder,VER,,12.946000000000002,"retarder, retardé/retardée (retardant)"
capturer,VER,,12.926,"capturer, capturé/capturée (capturant)"
hanter,VER,,12.902,"hanter, hanté/hantée (hantant)"
navrer,VER,,12.884,"navrer, navré/navrée (navrant)"
accoucher,VER,,12.865999999999998,"accoucher, accouché/accouchée (accouchant)"
frôler,VER,,12.834000000000001,"frôler, frôlé/frôlée (frôlant)"
compromettre,VER,,12.822,"compromettre, compromis/compromise (compromettant)"
tourmenter,VER,,12.812000000000001,"tourmenter, tourmenté/tourmentée (tourmentant)"
multiplier,VER,,12.806,"multiplier, multiplié/multipliée (multipliant)"
diviser,VER,,12.760000000000002,"diviser, divisé/divisée (divisant)"
afficher,VER,,12.714,"afficher, affiché/affichée (affichant)"
vibrer,VER,,12.650000000000002,"vibrer, vibré/vibrée (vibrant)"
émettre,VER,,12.562,"émettre, émis/émise (émettant)"
ménager,VER,,12.532,"ménager, ménagé/ménagée (ménageant)"
accumuler,VER,,12.488000000000001,"accumuler, accumulé/accumulée (accumulant)"
baptiser,VER,,12.48,"baptiser, baptisé/baptisée (baptisant)"
agenouiller,VER,,12.443999999999999,"agenouiller, agenouillé/agenouillée (agenouillant)"
effectuer,VER,,12.398,"effectuer, effectué/effectuée (effectuant)"
boiter,VER,,12.366,"boiter, boité (boitant)"
classer,VER,,12.346,"classer, classé/classée (classant)"
piétiner,VER,,12.312,"piétiner, piétiné/piétinée (piétinant)"
hériter,VER,,12.294,"hériter, hérité/héritée"
gâter,VER,,12.286000000000001,"gâter, gâté/gâtée (gâtant)"
triompher,VER,,12.278,"triompher, triomphé (triomphant)"
progresser,VER,,12.276,"progresser, progressé/progressée (progressant)"
clouer,VER,,12.268,"clouer, cloué/clouée (clouant)"
grossir,VER,,12.262,"grossir, grossi/grossie (grossissant)"
sursauter,VER,,12.24,"sursauter, sursauté (sursautant)"
choper,VER,,12.234000000000002,"choper, chopé/chopée (chopant)"
refléter,VER,,12.234000000000002,"refléter, reflété/reflétée (reflétant)"
analyser,VER,,12.212,"analyser, analysé/analysée (analysant)"
effleurer,VER,,12.21,"effleurer, effleuré/effleurée (effleurant)"
fier,VER,,12.158,"fier, fié/fiée (fiant)"
élire,VER,,12.142,"élire, élu (élisant)"
brandir,VER,,12.076,"brandir, brandi/brandie (brandissant)"
revêtir,VER,,12.040000000000001,"revêtir, revêtu/revêtue (revêtant)"
feindre,VER,,12.04,"feindre, feint (feignant)"
frémir,VER,,12.02,"frémir, frémi (frémissant)"
offenser,VER,,12.014,"offenser, offensé/offensée (offensant)"
flanquer,VER,,11.98,"flanquer, flanqué/flanquée (flanquant)"
cirer,VER,,11.96,"cirer, ciré/cirée (cirant)"
plaider,VER,,11.956,"plaider, plaidé/plaidée (plaidant)"
contrarier,VER,,11.942,"contrarier, contrarié/contrariée (contrariant)"
stopper,VER,,11.92,"stopper, stoppé/stoppée (stoppant)"
détenir,VER,,11.882,"détenir, détenu/détenue (détenant)"
souligner,VER,,11.86,"souligner, souligné/soulignée (soulignant)"
illuminer,VER,,11.858,"illuminer, illuminé/illuminée (illuminant)"
retentir,VER,,11.852,"retentir, retenti (retentissant)"
contourner,VER,,11.844000000000001,"contourner, contourné/contournée (contournant)"
accabler,VER,,11.842,"accabler, accablé/accablée (accablant)"
rouiller,VER,,11.834,"rouiller, rouillé/rouillée (rouillant)"
affoler,VER,,11.767999999999999,"affoler, affolé/affolée (affolant)"
vouer,VER,,11.696000000000002,"vouer, voué/vouée (vouant)"
susciter,VER,,11.687999999999999,"susciter, suscité/suscitée (suscitant)"
photographier,VER,,11.670000000000002,"photographier, photographié/photographiée (photographiant)"
engloutir,VER,,11.661999999999999,"engloutir, englouti/engloutie (engloutissant)"
branler,VER,,11.604,"branler, branlé/branlée (branlant)"
cultiver,VER,,11.584,"cultiver, cultivé/cultivée (cultivant)"
rajouter,VER,,11.581999999999999,"rajouter, rajouté/rajoutée (rajoutant)"
botter,VER,,11.568,"botter, botté/bottée (bottant)"
larguer,VER,,11.522,"larguer, largué/larguée (larguant)"
fouetter,VER,,11.51,"fouetter, fouetté/fouettée (fouettant)"
empoigner,VER,,11.508000000000003,"empoigner, empoigné/empoignée (empoignant)"
rôder,VER,,11.484,"rôder, rôdé/rôdée (rôdant)"
rouvrir,VER,,11.436,"rouvrir, rouvert/rouverte (rouvrant)"
ébranler,VER,,11.402000000000001,"ébranler, ébranlé/ébranlée (ébranlant)"
démissionner,VER,,11.402,"démissionner, démissionné (démissionnant)"
enculer,VER,,11.366,"enculer, enculé/enculée (enculant)"
planer,VER,,11.336000000000002,"planer, plané (planant)"
merder,VER,,11.302,"merder, merdé/merdée"
diminuer,VER,,11.276,"diminuer, diminué/diminuée (diminuant)"
fusiller,VER,,11.274,"fusiller, fusillé/fusillée (fusillant)"
ronfler,VER,,11.267999999999999,"ronfler, ronflé (ronflant)"
intriguer,VER,,11.24,"intriguer, intrigué/intriguée (intriguant)"
encadrer,VER,,11.21,"encadrer, encadré/encadrée"
accroupir,VER,,11.172,"accroupir, accroupi/accroupie (accroupissant)"
dévisager,VER,,11.142000000000001,"dévisager, dévisagé/dévisagée (dévisageant)"
délirer,VER,,11.129999999999999,"délirer, déliré (délirant)"
intimider,VER,,11.046,"intimider, intimidé/intimidée (intimidant)"
évoluer,VER,,11.036,"évoluer, évolué/évoluée (évoluant)"
sombrer,VER,,11.034,"sombrer, sombré/sombrée (sombrant)"
louper,VER,,11.02,"louper, loupé/loupée"
trinquer,VER,,11.002,"trinquer, trinqué (trinquant)"
tâter,VER,,10.990000000000002,"tâter, tâté (tâtant)"
dépouiller,VER,,10.94,"dépouiller, dépouillé/dépouillée (dépouillant)"
périr,VER,,10.856,"périr, péri/périe (périssant)"
acharner,VER,,10.850000000000001,"acharner, acharné/acharnée (acharnant)"
décharger,VER,,10.828,"décharger, déchargé/déchargée (déchargeant)"
baver,VER,,10.818,"baver, bavé (bavant)"
agrandir,VER,,10.815999999999999,"agrandir, agrandi/agrandie (agrandissant)"
explorer,VER,,10.812000000000001,"explorer, exploré/explorée (explorant)"
interpréter,VER,,10.756,"interpréter, interprété/interprétée (interprétant)"
accourir,VER,,10.722000000000001,"accourir, accouru/accourue (accourant)"
dissiper,VER,,10.692,"dissiper, dissipé/dissipée (dissipant)"
repenser,VER,,10.672,"repenser, repensé/repensée (repensant)"
refiler,VER,,10.655999999999999,"refiler, refilé/refilée (refilant)"
élargir,VER,,10.638,"élargir, élargi/élargie (élargissant)"
contribuer,VER,,10.622,"contribuer, contribué (contribuant)"
peupler,VER,,10.612,"peupler, peuplé/peuplée (peuplant)"
renouveler,VER,,10.582,"renouveler, renouvelé/renouvelée (renouvelant)"
obséder,VER,,10.565999999999999,"obséder, obsédé/obsédée (obsédant)"
tacher,VER,,10.52,"tacher, taché/tachée (tachant)"
proclamer,VER,,10.468000000000002,"proclamer, proclamé/proclamée (proclamant)"
dévoiler,VER,,10.456,"dévoiler, dévoilé/dévoilée (dévoilant)"
passionner,VER,,10.45,"passionner, passionné/passionnée (passionnant)"
baser,VER,,10.446,"baser, basé/basée (basant)"
résigner,VER,,10.440000000000001,"résigner, résigné/résignée (résignant)"
extraire,VER,,10.426,"extraire, extrait/extraite (extrayant)"
gifler,VER,,10.414,"gifler, giflé/giflée (giflant)"
éclaircir,VER,,10.39,"éclaircir, éclairci/éclaircie (éclaircissant)"
implorer,VER,,10.372,"implorer, imploré/implorée (implorant)"
accéder,VER,,10.336,"accéder, accédé (accédant)"
encaisser,VER,,10.318,"encaisser, encaissé/encaissée (encaissant)"
paralyser,VER,,10.3,"paralyser, paralysé/paralysée (paralysant)"
résumer,VER,,10.3,"résumer, résumé/résumée (résumant)"
ruer,VER,,10.286,"ruer, rué/ruée (ruant)"
faciliter,VER,,10.283999999999999,"faciliter, facilité/facilitée (facilitant)"
diffuser,VER,,10.277999999999999,"diffuser, diffusé/diffusée (diffusant)"
redonner,VER,,10.254,"redonner, redonné (redonnant)"
embaucher,VER,,10.246,"embaucher, embauché/embauchée (embauchant)"
souiller,VER,,10.236,"souiller, souillé/souillée (souillant)"
éblouir,VER,,10.22,"éblouir, ébloui/éblouie (éblouissant)"
activer,VER,,10.196,"activer, activé/activée (activant)"
abaisser,VER,,10.174,"abaisser, abaissé/abaissée (abaissant)"
attendrir,VER,,10.156,"attendrir, attendri/attendrie (attendrissant)"
liquider,VER,,10.152000000000001,"liquider, liquidé/liquidée (liquidant)"
économiser,VER,,10.148,"économiser, économisé/économisée (économisant)"
définir,VER,,10.144,"définir, défini/définie (définissant)"
exploiter,VER,,10.142,"exploiter, exploité/exploitée (exploitant)"
forger,VER,,10.14,"forger, forgé/forgée (forgeant)"
prescrire,VER,,10.14,"prescrire, prescrit/prescrite (prescrivant)"
questionner,VER,,10.126000000000001,"questionner, questionné/questionnée (questionnant)"
inspecter,VER,,10.120000000000001,"inspecter, inspecté/inspectée (inspectant)"
aveugler,VER,,10.088000000000001,"aveugler, aveuglé/aveuglée (aveuglant)"
polir,VER,,10.073999999999998,"polir, poli/polie (polissant)"
inonder,VER,,10.07,"inonder, inondé/inondée (inondant)"
flipper,VER,,10.033999999999999,"flipper, flippé/flippée (flippant)"
rabattre,VER,,10.030000000000001,"rabattre, rabattu/rabattue (rabattant)"
bouillir,VER,,10.01,"bouillir, bouilli/bouillie"
bombarder,VER,,9.975999999999999,"bombarder, bombardé/bombardée (bombardant)"
dicter,VER,,9.972000000000001,"dicter, dicté/dictée (dictant)"
harceler,VER,,9.968,"harceler, harcelé/harcelée (harcelant)"
feuilleter,VER,,9.922,"feuilleter, feuilleté/feuilletée (feuilletant)"
poignarder,VER,,9.916,"poignarder, poignardé/poignardée (poignardant)"
poster,VER,,9.911999999999999,"poster, posté/postée (postant)"
manier,VER,,9.908,"manier, manié/maniée (maniant)"
fiancer,VER,,9.9,"fiancer, fiancé/fiancée"
masquer,VER,,9.892000000000001,"masquer, masqué/masquée (masquant)"
bercer,VER,,9.892,"bercer, bercé/bercée (berçant)"
chialer,VER,,9.862,"chialer, chialé (chialant)"
insinuer,VER,,9.832,"insinuer, insinué/insinuée (insinuant)"
manipuler,VER,,9.814,"manipuler, manipulé/manipulée (manipulant)"
remporter,VER,,9.806,"remporter, remporté/remportée (remportant)"
naviguer,VER,,9.794,"naviguer, navigué (naviguant)"
refroidir,VER,,9.774000000000001,"refroidir, refroidi/refroidie (refroidissant)"
capter,VER,,9.77,"capter, capté/captée (captant)"
convertir,VER,,9.74,"convertir, converti/convertie (convertissant)"
foirer,VER,,9.692,"foirer, foiré/foirée"
renaître,VER,,9.686,"renaître, rené/renée (renaissant)"
freiner,VER,,9.674,"freiner, freiné/freinée (freinant)"
renier,VER,,9.668,"renier, renié/reniée (reniant)"
réconcilier,VER,,9.668,"réconcilier, réconcilié/réconciliée (réconciliant)"
caler,VER,,9.622,"caler, calé/calée (calant)"
commenter,VER,,9.592,"commenter, commenté/commentée (commentant)"
courber,VER,,9.568000000000001,"courber, courbé/courbée (courbant)"
faufiler,VER,,9.566,"faufiler, faufilé/faufilée (faufilant)"
kidnapper,VER,,9.558,"kidnapper, kidnappé/kidnappée (kidnappant)"
piloter,VER,,9.556,"piloter, piloté/pilotée (pilotant)"
embarrasser,VER,,9.554,"embarrasser, embarrassé/embarrassée (embarrassant)"
infliger,VER,,9.544,"infliger, infligé/infligée (infligeant)"
peiner,VER,,9.533999999999999,"peiner, peiné/peinée (peinant)"
rafraîchir,VER,,9.528,"rafraîchir, rafraîchi/rafraîchie (rafraîchissant)"
grincer,VER,,9.516000000000002,"grincer, grincé (grinçant)"
frissonner,VER,,9.462000000000002,"frissonner, frissonné (frissonnant)"
élancer,VER,,9.458,"élancer, élancé/élancée (élançant)"
patienter,VER,,9.44,"patienter, patienté (patientant)"
droguer,VER,,9.43,"droguer, drogué/droguée (droguant)"
indigner,VER,,9.43,"indigner, indigné/indignée (indignant)"
enrichir,VER,,9.341999999999999,"enrichir, enrichi/enrichie (enrichissant)"
raisonner,VER,,9.34,"raisonner, raisonné/raisonnée (raisonnant)"
récolter,VER,,9.334,"récolter, récolté/récoltée (récoltant)"
gaspiller,VER,,9.332,"gaspiller, gaspillé/gaspillée (gaspillant)"
récompenser,VER,,9.328,"récompenser, récompensé/récompensée (récompensant)"
épier,VER,,9.31,"épier, épié/épiée (épiant)"
égorger,VER,,9.288,"égorger, égorgé/égorgée (égorgeant)"
couronner,VER,,9.28,"couronner, couronné/couronnée (couronnant)"
invoquer,VER,,9.258,"invoquer, invoqué/invoquée (invoquant)"
déchiffrer,VER,,9.252,"déchiffrer, déchiffré/déchiffrée (déchiffrant)"
exaspérer,VER,,9.25,"exaspérer, exaspéré/exaspérée (exaspérant)"
redire,VER,,9.245999999999999,"redire, redit/redite (redisant)"
méditer,VER,,9.238,"méditer, médité/méditée (méditant)"
camper,VER,,9.236,"camper, campé/campée (campant)"
régaler,VER,,9.228,"régaler, régalé/régalée (régalant)"
agresser,VER,,9.222000000000001,"agresser, agressé/agressée (agressant)"
cligner,VER,,9.22,"cligner, cligné (clignant)"
critiquer,VER,,9.200000000000001,"critiquer, critiqué/critiquée (critiquant)"
aboyer,VER,,9.186,"aboyer, aboyé (aboyant)"
émerveiller,VER,,9.164,"émerveiller, émerveillé/émerveillée (émerveillant)"
emménager,VER,,9.163999999999998,"emménager, emménagé (emménageant)"
gésir,VER,,9.134,gésir (gisant)
survenir,VER,,9.132,"survenir, survenu/survenue (survenant)"
démontrer,VER,,9.108,"démontrer, démontré/démontrée (démontrant)"
déchaîner,VER,,9.094000000000001,"déchaîner, déchaîné/déchaînée (déchaînant)"
décourager,VER,,9.092,"décourager, découragé/découragée (décourageant)"
consommer,VER,,9.064,"consommer, consommé/consommée (consommant)"
escalader,VER,,9.058,"escalader, escaladé/escaladée (escaladant)"
bousiller,VER,,9.042,"bousiller, bousillé/bousillée (bousillant)"
enrouler,VER,,9.006,"enrouler, enroulé/enroulée (enroulant)"
alerter,VER,,9.004000000000001,"alerter, alerté/alertée (alertant)"
enlacer,VER,,9.004,"enlacer, enlacé/enlacée (enlaçant)"
tasser,VER,,9.002,"tasser, tassé/tassée (tassant)"
maudire,VER,,8.97,maudire (maudissant)
fleurir,VER,,8.966000000000001,"fleurir, fleuri/fleurie (fleurissant)"
pressentir,VER,,8.956000000000001,"pressentir, pressenti/pressentie (pressentant)"
transpirer,VER,,8.946,"transpirer, transpiré (transpirant)"
reconstituer,VER,,8.942,"reconstituer, reconstitué/reconstituée (reconstituant)"
rayer,VER,,8.940000000000001,"rayer, rayé/rayée (rayant)"
empirer,VER,,8.921999999999999,"empirer, empiré/empirée (empirant)"
débuter,VER,,8.912,"débuter, débuté/débutée (débutant)"
expulser,VER,,8.864,"expulser, expulsé/expulsée (expulsant)"
obstiner,VER,,8.858,"obstiner, obstiné/obstinée (obstinant)"
localiser,VER,,8.857999999999999,"localiser, localisé/localisée (localisant)"
endurer,VER,,8.83,"endurer, enduré/endurée (endurant)"
aggraver,VER,,8.782,"aggraver, aggravé/aggravée (aggravant)"
agripper,VER,,8.714,"agripper, agrippé/agrippée (agrippant)"
engendrer,VER,,8.706,"engendrer, engendré/engendrée (engendrant)"
compléter,VER,,8.69,"compléter, complété/complétée (complétant)"
embrouiller,VER,,8.674,"embrouiller, embrouillé/embrouillée (embrouillant)"
brosser,VER,,8.646,"brosser, brossé/brossée (brossant)"
enflammer,VER,,8.622,"enflammer, enflammé/enflammée (enflammant)"
étreindre,VER,,8.614,"étreindre, étreint/étreinte (étreignant)"
miser,VER,,8.592,"miser, misé (misant)"
flairer,VER,,8.574,"flairer, flairé/flairée (flairant)"
tracasser,VER,,8.574,"tracasser, tracassé/tracassée (tracassant)"
épanouir,VER,,8.57,"épanouir, épanoui/épanouie (épanouissant)"
masser,VER,,8.55,"masser, massé/massée (massant)"
tabasser,VER,,8.546,"tabasser, tabassé/tabassée (tabassant)"
bâiller,VER,,8.526000000000002,"bâiller, bâillé (bâillant)"
advenir,VER,,8.52,"advenir, advenu/advenue"
perturber,VER,,8.505999999999998,"perturber, perturbé/perturbée (perturbant)"
suer,VER,,8.504000000000001,"suer, sué/suée (suant)"
incarner,VER,,8.498000000000001,"incarner, incarné/incarnée (incarnant)"
flamber,VER,,8.475999999999999,"flamber, flambé/flambée (flambant)"
damer,VER,,8.472,"damer, damé/damée"
flinguer,VER,,8.458,"flinguer, flingué/flinguée (flinguant)"
gravir,VER,,8.424000000000001,"gravir, gravi/gravie (gravissant)"
entrouvrir,VER,,8.406,"entrouvrir, entrouvert/entrouverte (entrouvrant)"
dessécher,VER,,8.368,"dessécher, desséché/desséchée (desséchant)"
persister,VER,,8.360000000000001,"persister, persisté (persistant)"
qualifier,VER,,8.356,"qualifier, qualifié/qualifiée (qualifiant)"
avérer,VER,,8.34,"avérer, avéré/avérée (avérant)"
formuler,VER,,8.328,"formuler, formulé/formulée (formulant)"
dédier,VER,,8.322,"dédier, dédié/dédiée (dédiant)"
déplier,VER,,8.318000000000001,"déplier, déplié/dépliée (dépliant)"
instruire,VER,,8.294,"instruire, instruit/instruite (instruisant)"
savourer,VER,,8.248000000000001,"savourer, savouré/savourée (savourant)"
copier,VER,,8.222,"copier, copié/copiée (copiant)"
repentir,VER,,8.206,"repentir, repenti/repentie (repentant)"
blâmer,VER,,8.196,"blâmer, blâmé/blâmée (blâmant)"
croquer,VER,,8.194,"croquer, croqué/croquée (croquant)"
raidir,VER,,8.178,"raidir, raidi/raidie (raidissant)"
encercler,VER,,8.172,"encercler, encerclé/encerclée (encerclant)"
prédire,VER,,8.158000000000001,"prédire, prédit/prédite (prédisant)"
imprégner,VER,,8.136,"imprégner, imprégné/imprégnée (imprégnant)"
ruisseler,VER,,8.134,"ruisseler, ruisselé (ruisselant)"
râler,VER,,8.13,"râler, râlé (râlant)"
lover,VER,,8.122,"lover, lové/lovée (lovant)"
blanchir,VER,,8.096,"blanchir, blanchi/blanchie (blanchissant)"
subsister,VER,,8.084,"subsister, subsisté (subsistant)"
répliquer,VER,,8.082,"répliquer, répliqué (répliquant)"
gouverner,VER,,8.072,"gouverner, gouverné/gouvernée (gouvernant)"
souper,VER,,8.07,"souper, soupé (soupant)"
broder,VER,,8.056000000000001,"broder, brodé/brodée (brodant)"
trébucher,VER,,8.002,"trébucher, trébuché (trébuchant)"
emprisonner,VER,,7.984,"emprisonner, emprisonné/emprisonnée (emprisonnant)"
inciter,VER,,7.98,"inciter, incité/incitée (incitant)"
espionner,VER,,7.962,"espionner, espionné/espionnée (espionnant)"
escorter,VER,,7.954000000000001,"escorter, escorté/escortée (escortant)"
piller,VER,,7.948,"piller, pillé/pillée (pillant)"
mâcher,VER,,7.920000000000001,"mâcher, mâché/mâchée (mâchant)"
déprimer,VER,,7.906,"déprimer, déprimé/déprimée (déprimant)"
consumer,VER,,7.896,"consumer, consumé/consumée (consumant)"
tripoter,VER,,7.868,"tripoter, tripoté/tripotée (tripotant)"
improviser,VER,,7.821999999999999,"improviser, improvisé/improvisée (improvisant)"
engouffrer,VER,,7.797999999999999,"engouffrer, engouffré/engouffrée (engouffrant)"
réconforter,VER,,7.792,"réconforter, réconforté/réconfortée (réconfortant)"
réapparaître,VER,,7.7780000000000005,"réapparaître, réapparu/réapparue (réapparaissant)"
tutoyer,VER,,7.7780000000000005,"tutoyer, tutoyé/tutoyée (tutoyant)"
pécher,VER,,7.758,"pécher, péché (péchant)"
exclamer,VER,,7.752,"exclamer, exclamé/exclamée (exclamant)"
prêcher,VER,,7.664,"prêcher, prêché/prêchée (prêchant)"
dorer,VER,,7.658000000000001,"dorer, doré/dorée (dorant)"
chantonner,VER,,7.648,"chantonner, chantonné/chantonnée (chantonnant)"
dévaler,VER,,7.61,"dévaler, dévalé/dévalée (dévalant)"
scruter,VER,,7.596,"scruter, scruté/scrutée (scrutant)"
coopérer,VER,,7.578,"coopérer, coopéré (coopérant)"
puiser,VER,,7.566000000000001,"puiser, puisé/puisée (puisant)"
brailler,VER,,7.5520000000000005,"brailler, braillé/braillée (braillant)"
équiper,VER,,7.546,"équiper, équipé/équipée (équipant)"
intégrer,VER,,7.5440000000000005,"intégrer, intégré/intégrée (intégrant)"
contaminer,VER,,7.506,"contaminer, contaminé/contaminée (contaminant)"
restaurer,VER,,7.49,"restaurer, restauré/restaurée (restaurant)"
charrier,VER,,7.4879999999999995,"charrier, charrié/charriée (charriant)"
reconstruire,VER,,7.48,"reconstruire, reconstruit/reconstruite (reconstruisant)"
saouler,VER,,7.456,"saouler, saoulé/saoulée (saoulant)"
déserter,VER,,7.452,"déserter, déserté/désertée (désertant)"
incruster,VER,,7.446000000000001,"incruster, incrusté/incrustée (incrustant)"
empiler,VER,,7.392000000000001,"empiler, empilé/empilée (empilant)"
