lemme,cgram,genre,freqlem,forms
adolescence,NOM,f,7.24,"adolescence, adolescences"
délégué,NOM,m,7.24,délégué/déléguée délégués
pellicule,NOM,f,7.24,"pellicule, pellicules"
hymne,NOM,,7.238,"hymne, hymnes"
ressemblance,NOM,f,7.228,"ressemblance, ressemblances"
centrale,NOM,f,7.227999999999999,"centrale, centrales"
caleçon,NOM,m,7.224,"caleçon, caleçons"
zèle,NOM,m,7.224,"zèle, zèles"
environnement,NOM,m,7.2219999999999995,"environnement, environnements"
tranquillité,NOM,f,7.212,"tranquillité, tranquillités"
froc,NOM,m,7.208,"froc, frocs"
délégation,NOM,f,7.202,"délégation, délégations"
consolation,NOM,f,7.2,"consolation, consolations"
bravo,NOM,m,7.194,"bravo, bravos"
évier,NOM,m,7.186000000000001,"évier, éviers"
galop,NOM,m,7.186,"galop, galops"
cerise,NOM,f,7.184,"cerise, cerises"
juré,NOM,m,7.184,juré/jurée jurés
escorte,NOM,f,7.180000000000001,"escorte, escortes"
souche,NOM,f,7.1739999999999995,"souche, souches"
pousse,NOM,f,7.17,"pousse, pousses"
intensité,NOM,f,7.162,"intensité, intensités"
lambeau,NOM,m,7.15,"lambeau, lambeaux"
boyau,NOM,m,7.148000000000001,"boyau, boyaux"
grippe,NOM,f,7.148000000000001,"grippe, grippes"
rhume,NOM,m,7.146000000000001,"rhume, rhumes"
sanglier,NOM,m,7.1419999999999995,"sanglier, sangliers"
balade,NOM,f,7.138,"balade, balades"
grade,NOM,m,7.136,"grade, grades"
sermon,NOM,m,7.134,"sermon, sermons"
infection,NOM,f,7.127999999999999,"infection, infections"
indication,NOM,f,7.126,"indication, indications"
boulanger,NOM,m,7.1240000000000006,boulanger/boulangère boulangers/boulangères
taré,NOM,m,7.1240000000000006,"taré, tarés"
préjugé,NOM,m,7.118,"préjugé, préjugés"
menthe,NOM,f,7.117999999999999,"menthe, menthes"
chef-d'oeuvre,NOM,m,7.112,"chef-d'oeuvre, chefs-d'oeuvre"
sperme,NOM,m,7.109999999999999,"sperme, spermes"
explosif,NOM,m,7.103999999999999,explosif/explosive explosifs
carcasse,NOM,f,7.088,"carcasse, carcasses"
pommette,NOM,f,7.080000000000001,"pommette, pommettes"
précédent,NOM,m,7.0760000000000005,précédent/précédente précédents/précédentes
vaurien,NOM,m,7.0760000000000005,vaurien/vaurienne vauriens
exaltation,NOM,f,7.076,"exaltation, exaltations"
pirate,NOM,m,7.072000000000001,"pirate, pirates"
navette,NOM,f,7.069999999999999,"navette, navettes"
esclavage,NOM,m,7.068,esclavage
aisance,NOM,f,7.064,"aisance, aisances"
formalité,NOM,f,7.0600000000000005,"formalité, formalités"
valse,NOM,f,7.058,"valse, valses"
saveur,NOM,f,7.056,"saveur, saveurs"
nourrice,NOM,f,7.054,"nourrice, nourrices"
dépêche,NOM,f,7.053999999999999,"dépêche, dépêches"
melon,NOM,m,7.050000000000001,"melon, melons"
gentil,NOM,m,7.0440000000000005,"gentil, gentils"
parasite,NOM,m,7.0440000000000005,"parasite, parasites"
fréquence,NOM,f,7.044,"fréquence, fréquences"
raté,NOM,m,7.042,raté/ratée ratés/ratées
baptême,NOM,m,7.04,"baptême, baptêmes"
carnaval,NOM,m,7.04,"carnaval, carnavals"
nettoyage,NOM,m,7.04,"nettoyage, nettoyages"
raisonnement,NOM,m,7.036,"raisonnement, raisonnements"
mollet,NOM,m,7.034000000000001,"mollet, mollets"
répit,NOM,m,7.026,"répit, répits"
brebis,NOM,f,7.024,brebis
rencard,NOM,m,7.023999999999999,"rencard, rencards"
bûche,NOM,f,7.018000000000001,"bûche, bûches"
propagande,NOM,f,7.016,"propagande, propagandes"
massage,NOM,m,7.014,"massage, massages"
prodige,NOM,m,7.01,"prodige, prodiges"
matelot,NOM,m,7.008000000000001,"matelot, matelots"
pique,NOM,,7.006,"pique, piques"
étable,NOM,f,7.006,"étable, étables"
galet,NOM,m,7.0040000000000004,"galet, galets"
entraîneur,NOM,m,6.997999999999999,entraîneur/entraîneuse entraîneurs/entraîneuses
tank,NOM,m,6.99,"tank, tanks"
proportion,NOM,f,6.982,"proportion, proportions"
tuile,NOM,f,6.978,"tuile, tuiles"
soutien-gorge,NOM,m,6.976000000000001,"soutien-gorge, soutiens-gorge"
corbeau,NOM,m,6.9719999999999995,"corbeau, corbeaux"
hallucination,NOM,f,6.9719999999999995,"hallucination, hallucinations"
souper,NOM,m,6.968,"souper, soupers"
cadence,NOM,f,6.964,"cadence, cadences"
bien-aimé,NOM,m,6.9639999999999995,bien-aimé/bien-aimée bien-aimés/bien-aimées
fibre,NOM,f,6.962,"fibre, fibres"
rectangle,NOM,m,6.958000000000001,"rectangle, rectangles"
blues,NOM,m,6.958,blues
prunelle,NOM,f,6.956,"prunelle, prunelles"
devant,NOM,m,6.952,"devant, devants"
maquis,NOM,m,6.950000000000001,maquis
sang-froid,NOM,m,6.95,sang-froid
complexe,NOM,m,6.949999999999999,"complexe, complexes"
flash,NOM,m,6.9479999999999995,"flash, flashs"
cm,NOM,m,6.938,cm
peso,NOM,m,6.935999999999999,"peso, pesos"
resto,NOM,m,6.93,"resto, restos"
rival,NOM,m,6.93,rival/rivale rivaux/rivales
béret,NOM,m,6.928000000000001,"béret, bérets"
corsage,NOM,m,6.920000000000001,"corsage, corsages"
pige,NOM,f,6.92,"pige, piges"
provocation,NOM,f,6.918,"provocation, provocations"
kid,NOM,m,6.916,"kid, kids"
gerbe,NOM,f,6.912,"gerbe, gerbes"
duel,NOM,m,6.904,"duel, duels"
confrère,NOM,m,6.8999999999999995,"confrère, confrères"
attrape,NOM,f,6.898,"attrape, attrapes"
complet,NOM,m,6.8919999999999995,"complet, complets"
sentence,NOM,f,6.8919999999999995,"sentence, sentences"
mécanisme,NOM,m,6.890000000000001,"mécanisme, mécanismes"
clocher,NOM,m,6.888000000000001,"clocher, clochers"
honnêteté,NOM,f,6.888,honnêteté
piaule,NOM,f,6.880000000000001,"piaule, piaules"
curieux,NOM,m,6.872,curieux/curieuse curieux/curieuses
loyauté,NOM,f,6.872,"loyauté, loyautés"
craquement,NOM,m,6.868,"craquement, craquements"
mitraillette,NOM,f,6.868,"mitraillette, mitraillettes"
effroi,NOM,m,6.862,effroi
aurore,NOM,f,6.856,"aurore, aurores"
hémorragie,NOM,f,6.853999999999999,"hémorragie, hémorragies"
rex,NOM,m,6.853999999999999,rex
brouhaha,NOM,m,6.852,"brouhaha, brouhahas"
calibre,NOM,m,6.852,"calibre, calibres"
chargement,NOM,m,6.852,"chargement, chargements"
commode,NOM,f,6.852,"commode, commodes"
jouissance,NOM,f,6.852,"jouissance, jouissances"
roc,NOM,m,6.852,"roc, rocs"
armistice,NOM,m,6.846,"armistice, armistices"
blancheur,NOM,f,6.846,"blancheur, blancheurs"
lis,NOM,m,6.845999999999999,lis
perroquet,NOM,m,6.842,"perroquet, perroquets"
roulette,NOM,f,6.842,"roulette, roulettes"
faux,NOM,,6.83,faux
extase,NOM,f,6.822,"extase, extases"
minet,NOM,m,6.821999999999999,minet/minette minets/minettes
tempérament,NOM,m,6.816,"tempérament, tempéraments"
porcelaine,NOM,f,6.814,"porcelaine, porcelaines"
bulletin,NOM,m,6.81,"bulletin, bulletins"
astre,NOM,m,6.798000000000001,"astre, astres"
bretelle,NOM,f,6.7940000000000005,"bretelle, bretelles"
offensive,NOM,f,6.792000000000001,"offensive, offensives"
bâche,NOM,f,6.792,"bâche, bâches"
déchet,NOM,m,6.792,"déchet, déchets"
olive,NOM,f,6.792,"olive, olives"
doux,NOM,m,6.788,doux
dinde,NOM,f,6.779999999999999,"dinde, dindes"
inconvénient,NOM,m,6.758000000000001,"inconvénient, inconvénients"
remous,NOM,m,6.758000000000001,remous
soda,NOM,m,6.758,"soda, sodas"
logis,NOM,m,6.756,logis
insistance,NOM,f,6.7540000000000004,"insistance, insistances"
tyran,NOM,m,6.754,"tyran, tyrans"
démission,NOM,f,6.747999999999999,"démission, démissions"
moineau,NOM,m,6.742000000000001,"moineau, moineaux"
t-shirt,NOM,m,6.7379999999999995,"t-shirt, t-shirts"
ravitaillement,NOM,m,6.726000000000001,"ravitaillement, ravitaillements"
impact,NOM,m,6.723999999999999,"impact, impacts"
sirop,NOM,m,6.7219999999999995,"sirop, sirops"
carrelage,NOM,m,6.712,"carrelage, carrelages"
fourré,NOM,m,6.708,"fourré, fourrés"
demi,NOM,m,6.704000000000001,demi/demie demis/demies
grondement,NOM,m,6.700000000000001,"grondement, grondements"
festival,NOM,m,6.698,"festival, festivals"
itinéraire,NOM,m,6.696,"itinéraire, itinéraires"
minable,NOM,,6.696,"minable, minables"
arbitre,NOM,,6.6899999999999995,"arbitre, arbitres"
omelette,NOM,f,6.6899999999999995,"omelette, omelettes"
cuvette,NOM,f,6.682,"cuvette, cuvettes"
clochard,NOM,m,6.68,clochard/clocharde clochards/clochardes
psychologie,NOM,f,6.68,"psychologie, psychologies"
rappel,NOM,m,6.68,"rappel, rappels"
andouille,NOM,f,6.676,"andouille, andouilles"
stress,NOM,m,6.6739999999999995,stress
britannique,NOM,,6.67,"britannique, britanniques"
gendre,NOM,m,6.67,"gendre, gendres"
nudité,NOM,f,6.67,"nudité, nudités"
préoccupation,NOM,f,6.666,"préoccupation, préoccupations"
plongée,NOM,f,6.664,"plongée, plongées"
faille,NOM,f,6.662000000000001,"faille, failles"
égal,NOM,m,6.662000000000001,"égal, égaux"
interlocuteur,NOM,m,6.66,interlocuteur/interlocutrice interlocuteurs/interlocutrices
recommandation,NOM,f,6.66,"recommandation, recommandations"
pécheur,NOM,m,6.654,pécheur/pécheresse pécheurs/pécheresses
rédaction,NOM,f,6.65,"rédaction, rédactions"
franchise,NOM,f,6.638,"franchise, franchises"
perche,NOM,f,6.638,"perche, perches"
coureur,NOM,m,6.636,coureur/coureuse coureurs/coureuses
van,NOM,m,6.636,"van, vans"
glaçon,NOM,m,6.628,"glaçon, glaçons"
média,NOM,m,6.6259999999999994,"média, médias"
bilan,NOM,m,6.622,"bilan, bilans"
altitude,NOM,f,6.618,"altitude, altitudes"
bled,NOM,m,6.617999999999999,"bled, bleds"
crotte,NOM,f,6.616,"crotte, crottes"
moustique,NOM,m,6.61,"moustique, moustiques"
dit,NOM,m,6.606,"dit, dits"
lever,NOM,m,6.6,"lever, levers"
vis,NOM,f,6.593999999999999,vis
base-ball,NOM,m,6.584,base-ball
revenu,NOM,m,6.572,"revenu, revenus"
isolement,NOM,m,6.566,"isolement, isolements"
nonne,NOM,f,6.564000000000001,"nonne, nonnes"
paresse,NOM,f,6.562,"paresse, paresses"
stock,NOM,m,6.5600000000000005,"stock, stocks"
célibataire,NOM,,6.558,"célibataire, célibataires"
centime,NOM,m,6.555999999999999,"centime, centimes"
verger,NOM,m,6.554,"verger, vergers"
embrouille,NOM,f,6.55,"embrouille, embrouilles"
bouillie,NOM,f,6.5440000000000005,"bouillie, bouillies"
tricot,NOM,m,6.54,"tricot, tricots"
volupté,NOM,f,6.53,"volupté, voluptés"
armure,NOM,f,6.52,"armure, armures"
modestie,NOM,f,6.5120000000000005,"modestie, modesties"
lâcheté,NOM,f,6.502,"lâcheté, lâchetés"
marrant,NOM,m,6.498,marrant/marrante marrants/marrantes
karma,NOM,m,6.494,karma
concept,NOM,m,6.492,"concept, concepts"
mécanicien,NOM,m,6.486,mécanicien/mécanicienne mécaniciens/mécaniciennes
sauvetage,NOM,m,6.48,"sauvetage, sauvetages"
garnison,NOM,f,6.478,"garnison, garnisons"
compatriote,NOM,,6.476000000000001,"compatriote, compatriotes"
gamelle,NOM,f,6.472,"gamelle, gamelles"
naufrage,NOM,m,6.4719999999999995,"naufrage, naufrages"
souverain,NOM,m,6.470000000000001,souverain/souveraine souverains/souveraines
claquement,NOM,m,6.468,"claquement, claquements"
feutre,NOM,m,6.466,"feutre, feutres"
formulaire,NOM,m,6.458,"formulaire, formulaires"
séquence,NOM,f,6.458,"séquence, séquences"
trac,NOM,m,6.454000000000001,"trac, tracs"
désarroi,NOM,m,6.446,"désarroi, désarrois"
contradiction,NOM,f,6.442,"contradiction, contradictions"
communisme,NOM,m,6.438000000000001,communisme
anecdote,NOM,f,6.436000000000001,"anecdote, anecdotes"
devise,NOM,f,6.432,"devise, devises"
grands-parents,NOM,m,6.43,grands-parents
grappe,NOM,f,6.426,"grappe, grappes"
canot,NOM,m,6.4239999999999995,"canot, canots"
argile,NOM,f,6.42,"argile, argiles"
bribe,NOM,f,6.42,"bribe, bribes"
pionnier,NOM,m,6.418,pionnier/pionnière pionniers/pionnières
algue,NOM,f,6.408,"algue, algues"
gendarmerie,NOM,f,6.404,"gendarmerie, gendarmeries"
interprétation,NOM,f,6.402,"interprétation, interprétations"
distribution,NOM,f,6.401999999999999,"distribution, distributions"
gym,NOM,f,6.4,gym
réforme,NOM,f,6.4,"réforme, réformes"
consul,NOM,m,6.398000000000001,"consul, consuls"
cube,NOM,m,6.39,"cube, cubes"
olivier,NOM,m,6.39,"olivier, oliviers"
vif,NOM,m,6.384,"vif, vifs"
metteur,NOM,m,6.38,metteur/metteuse metteurs
attachement,NOM,m,6.378,"attachement, attachements"
lycéen,NOM,m,6.374,lycéen/lycéenne lycéens/lycéennes
émeute,NOM,f,6.374,"émeute, émeutes"
militant,NOM,m,6.372,militant/militante militants/militantes
irruption,NOM,f,6.368,"irruption, irruptions"
maïs,NOM,m,6.366,maïs
procession,NOM,f,6.366,"procession, processions"
défunt,NOM,m,6.364000000000001,défunt/défunte défunts/défuntes
fusion,NOM,f,6.364,"fusion, fusions"
vermine,NOM,f,6.357999999999999,"vermine, vermines"
noyau,NOM,m,6.354000000000001,"noyau, noyaux"
labyrinthe,NOM,m,6.354,"labyrinthe, labyrinthes"
superbe,NOM,f,6.3359999999999985,"superbe, superbes"
atterrissage,NOM,m,6.328,"atterrissage, atterrissages"
inverse,NOM,,6.327999999999999,inverse
brutalité,NOM,f,6.326,"brutalité, brutalités"
insu,NOM,m,6.324,insu
beignet,NOM,m,6.321999999999999,"beignet, beignets"
coulisse,NOM,f,6.32,"coulisse, coulisses"
escadron,NOM,m,6.32,"escadron, escadrons"
interprète,NOM,,6.318,"interprète, interprètes"
chapelet,NOM,m,6.3100000000000005,"chapelet, chapelets"
recoin,NOM,m,6.306,"recoin, recoins"
infanterie,NOM,f,6.3020000000000005,"infanterie, infanteries"
bourgeoisie,NOM,f,6.298,"bourgeoisie, bourgeoisies"
plate-forme,NOM,f,6.295999999999999,"plate-forme, plates-formes"
loterie,NOM,f,6.294,"loterie, loteries"
porno,NOM,m,6.294,"porno, pornos"
succession,NOM,f,6.292,"succession, successions"
extraterrestre,NOM,,6.29,"extraterrestre, extraterrestres"
pignon,NOM,m,6.288,"pignon, pignons"
abus,NOM,m,6.282,abus
créateur,NOM,m,6.276,créateur/créatrice créateurs/créatrices
foutaise,NOM,f,6.276,"foutaise, foutaises"
ais,NOM,m,6.272,ais
rassemblement,NOM,m,6.272,"rassemblement, rassemblements"
incertitude,NOM,f,6.268000000000001,"incertitude, incertitudes"
cinquième,NOM,,6.266,"cinquième, cinquièmes"
biberon,NOM,m,6.2620000000000005,"biberon, biberons"
gomme,NOM,f,6.258,"gomme, gommes"
sage,NOM,,6.254,"sage, sages"
citation,NOM,f,6.25,"citation, citations"
cargaison,NOM,f,6.2459999999999996,"cargaison, cargaisons"
colombe,NOM,f,6.24,"colombe, colombes"
récréation,NOM,f,6.239999999999999,"récréation, récréations"
coquin,NOM,m,6.233999999999999,coquin/coquine coquins/coquines
brune,NOM,f,6.228,"brune, brunes"
donneur,NOM,m,6.226,donneur/donneuse donneurs/donneuses
grossesse,NOM,f,6.225999999999999,"grossesse, grossesses"
couturier,NOM,m,6.22,couturier/couturière couturiers/couturières
musulman,NOM,m,6.22,musulman/musulmane musulmans/musulmanes
jaloux,NOM,m,6.209999999999999,jaloux/jalouse jaloux/jalouses
taillis,NOM,m,6.204,taillis
croupe,NOM,f,6.196000000000001,"croupe, croupes"
assise,NOM,f,6.192,"assise, assises"
trophée,NOM,m,6.183999999999999,"trophée, trophées"
axe,NOM,m,6.182,"axe, axes"
total,NOM,m,6.18,"total, totaux"
gaillard,NOM,m,6.176,gaillard/gaillarde gaillards/gaillardes
châle,NOM,m,6.174,"châle, châles"
gouttière,NOM,f,6.1739999999999995,"gouttière, gouttières"
mortel,NOM,m,6.1739999999999995,mortel/mortelle mortels/mortelles
allégresse,NOM,f,6.172000000000001,"allégresse, allégresses"
museau,NOM,m,6.172000000000001,"museau, museaux"
ronce,NOM,f,6.172000000000001,"ronce, ronces"
communiqué,NOM,m,6.17,"communiqué, communiqués"
motel,NOM,m,6.17,"motel, motels"
chandail,NOM,m,6.168,"chandail, chandails"
morsure,NOM,f,6.166,"morsure, morsures"
limonade,NOM,f,6.162000000000001,"limonade, limonades"
fiançailles,NOM,f,6.162,fiançailles
chauve-souris,NOM,f,6.16,"chauve-souris, chauves-souris"
labeur,NOM,m,6.158,"labeur, labeurs"
artisan,NOM,m,6.15,artisan/artisane artisans
crosse,NOM,f,6.146000000000001,"crosse, crosses"
dévouement,NOM,m,6.146000000000001,"dévouement, dévouements"
torchon,NOM,m,6.144,"torchon, torchons"
lancement,NOM,m,6.140000000000001,"lancement, lancements"
brèche,NOM,f,6.134,"brèche, brèches"
championnat,NOM,m,6.132,"championnat, championnats"
classique,NOM,,6.132,"classique, classiques"
acheteur,NOM,m,6.130000000000001,acheteur/acheteuse acheteurs/acheteuses
bûcher,NOM,m,6.128,"bûcher, bûchers"
sincérité,NOM,f,6.126,sincérité
aïeul,NOM,m,6.122,aïeul/aïeule aïeux/aïeules
braise,NOM,f,6.1160000000000005,"braise, braises"
dictionnaire,NOM,m,6.1160000000000005,"dictionnaire, dictionnaires"
portugais,NOM,m,6.114,portugais/portugaise portugais/portugaises
trajectoire,NOM,f,6.1080000000000005,"trajectoire, trajectoires"
compromis,NOM,m,6.108,compromis
complication,NOM,f,6.106,"complication, complications"
corridor,NOM,m,6.104,"corridor, corridors"
monastère,NOM,m,6.104,"monastère, monastères"
crèche,NOM,f,6.102,"crèche, crèches"
impulsion,NOM,f,6.1,"impulsion, impulsions"
parcelle,NOM,f,6.098,"parcelle, parcelles"
paroisse,NOM,f,6.098,"paroisse, paroisses"
entourage,NOM,m,6.096,"entourage, entourages"
lentille,NOM,f,6.0920000000000005,"lentille, lentilles"
yacht,NOM,m,6.09,"yacht, yachts"
truand,NOM,m,6.088,truand/truande truands/truandes
carabine,NOM,f,6.086,"carabine, carabines"
consommation,NOM,f,6.0840000000000005,"consommation, consommations"
décret,NOM,m,6.084,"décret, décrets"
bien-être,NOM,m,6.08,bien-être
urine,NOM,f,6.08,"urine, urines"
us,NOM,m,6.08,us
requête,NOM,f,6.076,"requête, requêtes"
méditation,NOM,f,6.072000000000001,"méditation, méditations"
lointain,NOM,m,6.064,"lointain, lointains"
tampon,NOM,m,6.056000000000001,"tampon, tampons"
butin,NOM,m,6.054,"butin, butins"
consultation,NOM,f,6.050000000000001,"consultation, consultations"
superstition,NOM,f,6.046,"superstition, superstitions"
procédé,NOM,m,6.042,"procédé, procédés"
sécheresse,NOM,f,6.038,"sécheresse, sécheresses"
bavardage,NOM,m,6.034000000000001,"bavardage, bavardages"
boucherie,NOM,f,6.034000000000001,"boucherie, boucheries"
nouveauté,NOM,f,6.026000000000001,"nouveauté, nouveautés"
courtoisie,NOM,f,6.026,"courtoisie, courtoisies"
soucoupe,NOM,f,6.023999999999999,"soucoupe, soucoupes"
commune,NOM,f,6.021999999999999,"commune, communes"
hold-up,NOM,m,6.0200000000000005,"hold up, hold-up"
palace,NOM,m,6.018,"palace, palaces"
entente,NOM,f,6.016000000000001,"entente, ententes"
fabrique,NOM,f,6.016,"fabrique, fabriques"
météo,NOM,f,6.016,météo
sphère,NOM,f,6.016,"sphère, sphères"
minus,NOM,m,6.01,minus
voyant,NOM,m,6.01,voyant/voyante voyants/voyantes
martyr,NOM,m,6.004,"martyr, martyrs"
meuf,NOM,f,6.001999999999999,"meuf, meufs"
comptable,NOM,,5.994,"comptable, comptables"
ardoise,NOM,f,5.99,"ardoise, ardoises"
plantation,NOM,f,5.978,"plantation, plantations"
vocabulaire,NOM,m,5.976000000000001,"vocabulaire, vocabulaires"
statut,NOM,m,5.974,"statut, statuts"
bouillon,NOM,m,5.968,"bouillon, bouillons"
quinzaine,NOM,f,5.968,"quinzaine, quinzaines"
commando,NOM,m,5.962,"commando, commandos"
frange,NOM,f,5.962,"frange, franges"
purée,NOM,f,5.962,"purée, purées"
tract,NOM,m,5.958,"tract, tracts"
tumulte,NOM,m,5.958,"tumulte, tumultes"
tango,NOM,m,5.956,"tango, tangos"
injection,NOM,f,5.9559999999999995,"injection, injections"
autrichien,NOM,m,5.954,autrichien/autrichienne autrichiens/autrichiennes
repère,NOM,m,5.948,"repère, repères"
short,NOM,m,5.948,"short, shorts"
variété,NOM,f,5.944000000000001,"variété, variétés"
anxiété,NOM,f,5.943999999999999,"anxiété, anxiétés"
mi-voix,NOM,f,5.942,mi-voix
mobile,NOM,m,5.942,"mobile, mobiles"
piquet,NOM,m,5.94,"piquet, piquets"
cambriolage,NOM,m,5.938000000000001,"cambriolage, cambriolages"
cargo,NOM,m,5.938000000000001,"cargo, cargos"
agenda,NOM,m,5.936,"agenda, agendas"
pancarte,NOM,f,5.936,"pancarte, pancartes"
fiction,NOM,f,5.932,"fiction, fictions"
imperméable,NOM,m,5.9319999999999995,"imperméable, imperméables"
roulement,NOM,m,5.928000000000001,"roulement, roulements"
armement,NOM,m,5.924,"armement, armements"
vagabond,NOM,m,5.92,vagabond/vagabonde vagabonds/vagabondes
artère,NOM,f,5.914,"artère, artères"
stage,NOM,m,5.912,"stage, stages"
coopération,NOM,f,5.91,coopération
renaissance,NOM,f,5.906,"renaissance, renaissances"
euro,NOM,m,5.904,"euro, euros"
étalage,NOM,m,5.9,"étalage, étalages"
raie,NOM,f,5.898,"raie, raies"
vaccin,NOM,m,5.896,"vaccin, vaccins"
chignon,NOM,m,5.894,"chignon, chignons"
légèreté,NOM,f,5.890000000000001,"légèreté, légèretés"
parage,NOM,m,5.890000000000001,"parage, parages"
contraste,NOM,m,5.888,"contraste, contrastes"
étalon,NOM,m,5.884,"étalon, étalons"
gus,NOM,m,5.8839999999999995,gus
marron,NOM,m,5.878,"marron, marrons"
manager,NOM,m,5.8759999999999994,"manager, managers"
chalet,NOM,m,5.872,"chalet, chalets"
dynamite,NOM,f,5.871999999999999,dynamite
définition,NOM,f,5.862,"définition, définitions"
tactique,NOM,f,5.862,"tactique, tactiques"
figue,NOM,f,5.86,"figue, figues"
platane,NOM,m,5.86,"platane, platanes"
supporter,NOM,m,5.8580000000000005,"supporter, supporters"
fleuriste,NOM,,5.852,"fleuriste, fleuristes"
paie,NOM,f,5.852,"paie, paies"
protocole,NOM,m,5.85,"protocole, protocoles"
prétention,NOM,f,5.85,"prétention, prétentions"
señor,NOM,m,5.85,señor
averse,NOM,f,5.846000000000001,"averse, averses"
écorce,NOM,f,5.843999999999999,"écorce, écorces"
autographe,NOM,m,5.839999999999999,"autographe, autographes"
distributeur,NOM,m,5.836,distributeur/distributrice distributeurs
mat,NOM,m,5.832000000000001,"mat, mats"
tapisserie,NOM,f,5.832000000000001,"tapisserie, tapisseries"
bordure,NOM,f,5.830000000000001,"bordure, bordures"
dureté,NOM,f,5.828,"dureté, duretés"
torpeur,NOM,f,5.82,"torpeur, torpeurs"
arnaque,NOM,f,5.818,"arnaque, arnaques"
résurrection,NOM,f,5.818,"résurrection, résurrections"
serre,NOM,f,5.816000000000001,"serre, serres"
maudit,NOM,m,5.811999999999999,"maudit, maudits"
mexicain,NOM,m,5.808000000000001,mexicain/mexicaine mexicains/mexicaines
pogne,NOM,f,5.808,"pogne, pognes"
relève,NOM,f,5.808,"relève, relèves"
lourd,NOM,m,5.806000000000001,lourd/lourde lourds/lourdes
cacahuète,NOM,f,5.806,"cacahuète, cacahuètes"
entrevue,NOM,f,5.804,"entrevue, entrevues"
remerciement,NOM,m,5.8,"remerciement, remerciements"
commis,NOM,m,5.7940000000000005,commis
épicier,NOM,m,5.794,épicier/épicière épiciers/épicières
bise,NOM,f,5.792,"bise, bises"
fantastique,NOM,m,5.788,"fantastique, fantastiques"
misérable,NOM,,5.788,"misérable, misérables"
brave,NOM,,5.7860000000000005,"brave, braves"
catalogue,NOM,m,5.7860000000000005,"catalogue, catalogues"
visa,NOM,m,5.786,"visa, visas"
coquillage,NOM,m,5.784000000000001,"coquillage, coquillages"
partage,NOM,m,5.784000000000001,"partage, partages"
célébrité,NOM,f,5.772,"célébrité, célébrités"
distinction,NOM,f,5.772,"distinction, distinctions"
hosto,NOM,m,5.768,"hosto, hostos"
offense,NOM,f,5.766,"offense, offenses"
nage,NOM,f,5.764,"nage, nages"
tombée,NOM,f,5.7620000000000005,"tombée, tombées"
slogan,NOM,m,5.76,"slogan, slogans"
apéritif,NOM,m,5.758000000000001,"apéritif, apéritifs"
boulette,NOM,f,5.758,"boulette, boulettes"
ring,NOM,m,5.758,"ring, rings"
cardinal,NOM,m,5.756,"cardinal, cardinaux"
fracture,NOM,f,5.756,"fracture, fractures"
poussée,NOM,f,5.7540000000000004,"poussée, poussées"
rade,NOM,f,5.75,"rade, rades"
bestiole,NOM,f,5.746,"bestiole, bestioles"
tic,NOM,m,5.744,"tic, tics"
habitué,NOM,m,5.742,habitué/habituée habitués/habituées
reproduction,NOM,f,5.732,"reproduction, reproductions"
rouquin,NOM,m,5.732,rouquin/rouquine rouquins/rouquines
transition,NOM,f,5.720000000000001,"transition, transitions"
petite-fille,NOM,f,5.72,"petite-fille, petites-filles"
poussin,NOM,m,5.716,"poussin, poussins"
restant,NOM,m,5.715999999999999,"restant, restants"
taupe,NOM,f,5.715999999999999,"taupe, taupes"
gain,NOM,m,5.712,"gain, gains"
diplomate,NOM,,5.710000000000001,"diplomate, diplomates"
gymnastique,NOM,f,5.71,"gymnastique, gymnastiques"
refrain,NOM,m,5.706,"refrain, refrains"
augmentation,NOM,f,5.7059999999999995,"augmentation, augmentations"
largeur,NOM,f,5.704000000000001,"largeur, largeurs"
trappe,NOM,f,5.704,"trappe, trappes"
kiosque,NOM,m,5.702,"kiosque, kiosques"
grillage,NOM,m,5.7,"grillage, grillages"
stand,NOM,m,5.7,"stand, stands"
rosée,NOM,f,5.698,"rosée, rosées"
arcade,NOM,f,5.694,"arcade, arcades"
parapet,NOM,m,5.692,"parapet, parapets"
tortue,NOM,f,5.692,"tortue, tortues"
round,NOM,m,5.6899999999999995,"round, rounds"
seringue,NOM,f,5.6899999999999995,"seringue, seringues"
puanteur,NOM,f,5.684000000000001,"puanteur, puanteurs"
psychopathe,NOM,,5.684,"psychopathe, psychopathes"
vestibule,NOM,m,5.684,"vestibule, vestibules"
sardine,NOM,f,5.68,"sardine, sardines"
aubain,NOM,m,5.676,aubain
tarif,NOM,m,5.676,"tarif, tarifs"
protégé,NOM,m,5.6739999999999995,protégé/protégée protégés/protégées
bide,NOM,m,5.67,"bide, bides"
envoyé,NOM,m,5.67,envoyé/envoyée envoyés/envoyées
timidité,NOM,f,5.67,"timidité, timidités"
sexualité,NOM,f,5.667999999999999,sexualité
guichet,NOM,m,5.666,"guichet, guichets"
pensionnaire,NOM,,5.662,"pensionnaire, pensionnaires"
yankee,NOM,,5.658,"yankee, yankees"
pénis,NOM,m,5.6499999999999995,pénis
obstination,NOM,f,5.648000000000001,"obstination, obstinations"
socialisme,NOM,m,5.644,"socialisme, socialismes"
agresseur,NOM,m,5.634,"agresseur, agresseurs"
crapule,NOM,f,5.6339999999999995,"crapule, crapules"
famine,NOM,f,5.632,"famine, famines"
rapidité,NOM,f,5.632,"rapidité, rapidités"
