lemme,cgram,genre,freqlem,forms
scandaleux,ADJ,m,6.222,scandaleux/scandaleuse scandaleux/scandaleuses
inhumain,ADJ,m,6.215999999999999,inhumain/inhumaine inhumains/inhumaines
poilu,ADJ,m,6.2,poilu/poilue poilus/poilues
peinard,ADJ,m,6.188000000000001,peinard/peinarde peinards/peinardes
séparé,ADJ,m,6.166,séparé/séparée séparés/séparées
bidon,ADJ,,6.156000000000001,bidon
méfiant,ADJ,m,6.156000000000001,méfiant/méfiante méfiants/méfiantes
tenace,ADJ,,6.148000000000001,"tenace, tenaces"
boulot,ADJ,m,6.142,boulot/boulotte boulots/boulottes
naval,ADJ,m,6.134,naval/navale navals/navales
fasciste,ADJ,,6.129999999999999,"fasciste, fascistes"
indiscret,ADJ,m,6.116,indiscret/indiscrète indiscrets/indiscrètes
lugubre,ADJ,,6.114000000000001,"lugubre, lugubres"
exotique,ADJ,,6.11,"exotique, exotiques"
décidé,ADJ,m,6.098000000000001,décidé/décidée décidés/décidées
puéril,ADJ,m,6.074,puéril/puérile puérils/puériles
respectueux,ADJ,m,6.07,respectueux/respectueuse respectueux/respectueuses
risqué,ADJ,m,6.053999999999999,risqué/risquée risqués/risquées
hystérique,ADJ,,6.046,"hystérique, hystériques"
étincelant,ADJ,m,6.046,étincelant/étincelante étincelants/étincelantes
inoubliable,ADJ,,6.042,"inoubliable, inoubliables"
fatigant,ADJ,m,6.04,fatigant/fatigante fatigants/fatigantes
minéral,ADJ,m,6.032,minéral/minérale minéraux/minérales
républicain,ADJ,m,6.023999999999999,républicain/républicaine républicains/républicaines
souverain,ADJ,m,6.016,souverain/souveraine souverains/souveraines
infime,ADJ,,6.01,"infime, infimes"
inaccessible,ADJ,,5.996,"inaccessible, inaccessibles"
blindé,ADJ,m,5.99,blindé/blindée blindés/blindées
stratégique,ADJ,,5.982,"stratégique, stratégiques"
incessant,ADJ,m,5.966,incessant/incessante incessants/incessantes
sud,ADJ,,5.966,sud
bouillant,ADJ,m,5.962,bouillant/bouillante bouillants/bouillantes
pervers,ADJ,m,5.958,pervers/perverse pervers/perverses
souffrant,ADJ,m,5.938,souffrant/souffrante souffrants/souffrantes
rigide,ADJ,,5.934,"rigide, rigides"
attaché,ADJ,m,5.904,attaché/attachée attachés/attachées
dense,ADJ,,5.9,"dense, denses"
assassin,ADJ,m,5.898,assassin/assassine assassins/assassines
trempé,ADJ,m,5.876,trempé/trempée trempés/trempées
vache,ADJ,,5.872,"vache, vaches"
tenu,ADJ,m,5.860000000000001,tenu/tenue tenus/tenues
temporaire,ADJ,,5.858,"temporaire, temporaires"
amiral,ADJ,m,5.856,amiral/amirale
tout-puissant,ADJ,m,5.85,tout-puissant/toute-puissante tout-puissants/toutes-puissantes
sucré,ADJ,m,5.8340000000000005,sucré/sucrée sucrés/sucrées
affamé,ADJ,m,5.834,affamé/affamée affamés/affamées
imminent,ADJ,m,5.834,imminent/imminente imminents/imminentes
préférable,ADJ,,5.816,"préférable, préférables"
fâcheux,ADJ,m,5.814,fâcheux/fâcheuse fâcheux/fâcheuses
monumental,ADJ,m,5.814,monumental/monumentale monumentaux/monumentales
dressé,ADJ,m,5.8020000000000005,dressé/dressée dressés/dressées
découvert,ADJ,m,5.798,découvert/découverte découverts/découvertes
vigoureux,ADJ,m,5.788,vigoureux/vigoureuse vigoureux/vigoureuses
croyable,ADJ,,5.782,"croyable, croyables"
passager,ADJ,m,5.782,passager/passagère passagers/passagères
battant,ADJ,m,5.7780000000000005,battant/battante battants/battantes
brut,ADJ,m,5.776,brut/brute bruts/brutes
robuste,ADJ,,5.768000000000001,"robuste, robustes"
trouvé,ADJ,m,5.764,trouvé/trouvée trouvés/trouvées
multicolore,ADJ,,5.74,"multicolore, multicolores"
toc,ADJ,,5.734,toc
fumé,ADJ,m,5.728,fumé/fumée fumés/fumées
enthousiaste,ADJ,,5.726,"enthousiaste, enthousiastes"
barbare,ADJ,,5.72,"barbare, barbares"
frisé,ADJ,m,5.712,frisé/frisée frisés/frisées
compétent,ADJ,m,5.708,compétent/compétente compétents/compétentes
hideux,ADJ,m,5.69,hideux/hideuse hideux/hideuses
perplexe,ADJ,,5.686000000000001,"perplexe, perplexes"
spontané,ADJ,m,5.672,spontané/spontanée spontanés/spontanées
superficiel,ADJ,m,5.67,superficiel/superficielle superficiels/superficielles
audacieux,ADJ,m,5.668,audacieux/audacieuse audacieux/audacieuses
charnel,ADJ,m,5.664,charnel/charnelle charnels/charnelles
nommé,ADJ,m,5.656000000000001,nommé/nommée nommés/nommées
gagné,ADJ,m,5.654,gagné/gagnée gagnés/gagnées
crasseux,ADJ,m,5.652,crasseux/crasseuse crasseux/crasseuses
réciproque,ADJ,,5.642,"réciproque, réciproques"
maléfique,ADJ,,5.64,"maléfique, maléfiques"
individuel,ADJ,m,5.638,individuel/individuelle individuels/individuelles
propice,ADJ,,5.636,"propice, propices"
mécontent,ADJ,m,5.635999999999999,mécontent/mécontente mécontents/mécontentes
gourmand,ADJ,m,5.618,gourmand/gourmande gourmands/gourmandes
fumant,ADJ,m,5.6080000000000005,fumant/fumante fumants/fumantes
grillé,ADJ,m,5.6080000000000005,grillé/grillée grillés/grillées
hardi,ADJ,m,5.604,hardi/hardie hardis/hardies
réduit,ADJ,m,5.602,réduit/réduite réduits/réduites
plastique,ADJ,,5.586,"plastique, plastiques"
immonde,ADJ,,5.5840000000000005,"immonde, immondes"
soyeux,ADJ,m,5.582,soyeux/soyeuse soyeux/soyeuses
tourné,ADJ,m,5.5760000000000005,tourné/tournée tournés/tournées
sobre,ADJ,,5.572,"sobre, sobres"
tardif,ADJ,m,5.572,tardif/tardive tardifs/tardives
voyant,ADJ,m,5.562,voyant/voyante voyants/voyantes
parlant,ADJ,m,5.5600000000000005,parlant/parlante parlants/parlantes
galant,ADJ,m,5.558,galant/galante galants/galantes
merdique,ADJ,,5.556,"merdique, merdiques"
hagard,ADJ,m,5.548,hagard/hagarde hagards/hagardes
opaque,ADJ,,5.544,"opaque, opaques"
abruti,ADJ,m,5.542,abruti/abrutie abrutis/abruties
ambitieux,ADJ,m,5.54,ambitieux/ambitieuse ambitieux/ambitieuses
continu,ADJ,m,5.538,"continu, continus"
ample,ADJ,,5.5360000000000005,"ample, amples"
frêle,ADJ,,5.526,"frêle, frêles"
mystique,ADJ,,5.526,"mystique, mystiques"
démocratique,ADJ,,5.524,"démocratique, démocratiques"
signé,ADJ,m,5.522,signé/signée signés/signées
dû,ADJ,m,5.518000000000001,dû/due dus/dues
abstrait,ADJ,m,5.5120000000000005,abstrait/abstraite abstraits/abstraites
né,ADJ,m,5.5120000000000005,né/née nés/nées
majestueux,ADJ,m,5.506,majestueux/majestueuse majestueux/majestueuses
victorieux,ADJ,m,5.498,victorieux/victorieuse victorieux/victorieuses
triomphant,ADJ,m,5.492000000000001,triomphant/triomphante triomphants/triomphantes
hypocrite,ADJ,,5.4879999999999995,"hypocrite, hypocrites"
impassible,ADJ,,5.484,"impassible, impassibles"
légendaire,ADJ,,5.459999999999999,"légendaire, légendaires"
relevé,ADJ,m,5.436,relevé/relevée relevés/relevées
alimentaire,ADJ,,5.43,"alimentaire, alimentaires"
implacable,ADJ,,5.428,"implacable, implacables"
parfumé,ADJ,m,5.424,parfumé/parfumée parfumés/parfumées
électronique,ADJ,,5.4239999999999995,"électronique, électroniques"
glissant,ADJ,m,5.42,glissant/glissante glissants/glissantes
belge,ADJ,,5.414,"belge, belges"
exigeant,ADJ,m,5.41,exigeant/exigeante exigeants/exigeantes
lesbien,ADJ,m,5.404,lesbien/lesbienne lesbiennes
cynique,ADJ,,5.388,"cynique, cyniques"
génétique,ADJ,,5.376,"génétique, génétiques"
ménager,ADJ,m,5.369999999999999,ménager/ménagère ménagers/ménagères
écrasé,ADJ,m,5.364,écrasé/écrasée écrasés/écrasées
embarrassant,ADJ,m,5.356000000000001,embarrassant/embarrassante embarrassants/embarrassantes
biologique,ADJ,,5.348,"biologique, biologiques"
ovale,ADJ,,5.344,"ovale, ovales"
fraternel,ADJ,m,5.343999999999999,fraternel/fraternelle fraternels/fraternelles
argenté,ADJ,m,5.338,argenté/argentée argentés/argentées
conforme,ADJ,,5.322,"conforme, conformes"
visuel,ADJ,m,5.322,visuel/visuelle visuels/visuelles
distinct,ADJ,m,5.32,distinct/distincte distincts/distinctes
dévoué,ADJ,m,5.306000000000001,dévoué/dévouée dévoués/dévouées
décent,ADJ,m,5.298,décent/décente décents/décentes
rebelle,ADJ,,5.298,"rebelle, rebelles"
figé,ADJ,m,5.292000000000001,figé/figée figés/figées
austère,ADJ,,5.292,"austère, austères"
passif,ADJ,m,5.292,passif/passive passifs/passives
rigolo,ADJ,m,5.29,rigolo/rigolote rigolos/rigolotes
boueux,ADJ,m,5.288,boueux/boueuse boueux/boueuses
grisâtre,ADJ,,5.288,"grisâtre, grisâtres"
mâle,ADJ,,5.2860000000000005,"mâle, mâles"
vêtu,ADJ,m,5.280000000000001,vêtu/vêtue vêtus/vêtues
flagrant,ADJ,m,5.2780000000000005,flagrant/flagrante flagrants/flagrantes
indécis,ADJ,m,5.258000000000001,indécis/indécise indécis/indécises
relax,ADJ,,5.248,relax
troublant,ADJ,m,5.24,troublant/troublante troublants/troublantes
immobilier,ADJ,m,5.2379999999999995,immobilier/immobilière immobiliers/immobilières
éveillé,ADJ,m,5.236,éveillé/éveillée éveillés/éveillées
imprévu,ADJ,m,5.228,imprévu/imprévue imprévus/imprévues
contagieux,ADJ,m,5.226,contagieux/contagieuse contagieux/contagieuses
symbolique,ADJ,,5.2219999999999995,"symbolique, symboliques"
réservé,ADJ,m,5.21,réservé/réservée réservés/réservées
coloré,ADJ,m,5.204,coloré/colorée colorés/colorées
allergique,ADJ,,5.186,"allergique, allergiques"
primaire,ADJ,,5.186,"primaire, primaires"
élu,ADJ,m,5.186,élu/élue élus/élues
penché,ADJ,m,5.184,penché/penchée penchés/penchées
troublé,ADJ,m,5.18,troublé/troublée troublés/troublées
hésitant,ADJ,m,5.172000000000001,hésitant/hésitante hésitants/hésitantes
vainqueur,ADJ,m,5.167999999999999,"vainqueur, vainqueurs"
impérieux,ADJ,m,5.16,impérieux/impérieuse impérieux/impérieuses
sixième,ADJ,m,5.154,"sixième, sixièmes"
ambigu,ADJ,m,5.144,ambigu/ambiguë ambigus/ambiguës
affolé,ADJ,m,5.142,affolé/affolée affolés/affolées
docile,ADJ,,5.136,"docile, dociles"
porno,ADJ,,5.132000000000001,"porno, pornos"
bourré,ADJ,m,5.13,bourré/bourrée bourrés/bourrées
immaculé,ADJ,m,5.13,immaculé/immaculée immaculés/immaculées
compact,ADJ,m,5.1240000000000006,compact/compacte compacts/compactes
amateur,ADJ,,5.12,amateur/amatrice amateurs
annuel,ADJ,m,5.116,annuel/annuelle annuels/annuelles
fiévreux,ADJ,m,5.112,fiévreux/fiévreuse fiévreux/fiévreuses
coincé,ADJ,m,5.106,coincé/coincée coincés/coincées
compréhensif,ADJ,m,5.098,compréhensif/compréhensive compréhensifs/compréhensives
enveloppé,ADJ,m,5.096,enveloppé/enveloppée enveloppés/enveloppées
out,ADJ,,5.095999999999999,out
oblique,ADJ,,5.094,"oblique, obliques"
distant,ADJ,m,5.088,distant/distante distants/distantes
futile,ADJ,,5.088,"futile, futiles"
prétentieux,ADJ,m,5.086,prétentieux/prétentieuse prétentieux/prétentieuses
or,ADJ,,5.08,or
invraisemblable,ADJ,,5.077999999999999,"invraisemblable, invraisemblables"
satané,ADJ,m,5.077999999999999,satané/satanée satanés/satanées
privilégié,ADJ,m,5.074000000000001,privilégié/privilégiée privilégiés/privilégiées
courtois,ADJ,m,5.074,courtois/courtoise courtois/courtoises
contradictoire,ADJ,,5.072000000000001,"contradictoire, contradictoires"
horizontal,ADJ,m,5.07,horizontal/horizontale horizontaux/horizontales
soigné,ADJ,m,5.066000000000001,soigné/soignée soignés/soignées
cinglé,ADJ,m,5.066,cinglé/cinglée cinglés/cinglées
raffiné,ADJ,m,5.064,raffiné/raffinée raffinés/raffinées
défait,ADJ,m,5.0600000000000005,défait/défaite défaits/défaites
homo,ADJ,,5.053999999999999,"homo, homos"
inaperçu,ADJ,m,5.050000000000001,inaperçu/inaperçue inaperçus/inaperçues
coté,ADJ,m,5.048,coté/cotée cotés/cotées
dupe,ADJ,m,5.029999999999999,"dupe, dupes"
terroriste,ADJ,,4.997999999999999,"terroriste, terroristes"
sujet,ADJ,m,4.9879999999999995,sujet/sujette sujets/sujettes
renversé,ADJ,m,4.986000000000001,renversé/renversée renversés/renversées
attirant,ADJ,m,4.984,attirant/attirante attirants/attirantes
défunt,ADJ,m,4.982,défunt/défunte défunts/défuntes
exclusif,ADJ,m,4.981999999999999,exclusif/exclusive exclusifs/exclusives
voûté,ADJ,m,4.974,voûté/voûtée voûtés/voûtées
condamné,ADJ,m,4.972,condamné/condamnée condamnés/condamnées
instable,ADJ,,4.9719999999999995,"instable, instables"
rangé,ADJ,m,4.968,rangé/rangée rangés/rangées
manuel,ADJ,m,4.96,manuel/manuelle manuels/manuelles
suédois,ADJ,m,4.958,suédois/suédoise suédois/suédoises
fleuri,ADJ,m,4.944,fleuri/fleurie fleuris/fleuries
traître,ADJ,m,4.942,traître/traîtresse traîtres/traîtresses
agricole,ADJ,,4.930000000000001,"agricole, agricoles"
aisé,ADJ,m,4.926,aisé/aisée aisés/aisées
funeste,ADJ,,4.926,"funeste, funestes"
adjoint,ADJ,m,4.925999999999999,adjoint/adjointe adjoints
concret,ADJ,m,4.924,concret/concrète concrets/concrètes
vil,ADJ,m,4.914,vil/vile vils/viles
immuable,ADJ,,4.904,"immuable, immuables"
âpre,ADJ,,4.904,"âpre, âpres"
inachevé,ADJ,m,4.9,inachevé/inachevée inachevés/inachevées
incomparable,ADJ,,4.898,"incomparable, incomparables"
planté,ADJ,m,4.898,planté/plantée plantés/plantées
civilisé,ADJ,m,4.896,civilisé/civilisée civilisés/civilisées
rentré,ADJ,m,4.888,"rentré, rentrés"
roulé,ADJ,m,4.886,roulé/roulée roulés/roulées
âcre,ADJ,,4.878,"âcre, âcres"
béant,ADJ,m,4.862,béant/béante béants/béantes
hautain,ADJ,m,4.856,hautain/hautaine hautains/hautaines
satisfaisant,ADJ,m,4.856,satisfaisant/satisfaisante satisfaisants/satisfaisantes
irresponsable,ADJ,,4.854,"irresponsable, irresponsables"
suivi,ADJ,m,4.842,suivi/suivie suivis/suivies
ignorant,ADJ,m,4.827999999999999,ignorant/ignorante ignorants/ignorantes
fauve,ADJ,,4.826,"fauve, fauves"
acide,ADJ,,4.824,"acide, acides"
indulgent,ADJ,m,4.822,indulgent/indulgente indulgents/indulgentes
spectaculaire,ADJ,,4.816,"spectaculaire, spectaculaires"
inexplicable,ADJ,,4.814,"inexplicable, inexplicables"
poétique,ADJ,,4.804,"poétique, poétiques"
improbable,ADJ,,4.802,"improbable, improbables"
arrogant,ADJ,m,4.7940000000000005,arrogant/arrogante arrogants/arrogantes
septième,ADJ,,4.7940000000000005,septième
circulaire,ADJ,,4.78,"circulaire, circulaires"
lié,ADJ,m,4.774,lié/liée liés/liées
effacé,ADJ,m,4.768000000000001,effacé/effacée effacés/effacées
osseux,ADJ,m,4.766,osseux/osseuse osseux/osseuses
orgueilleux,ADJ,m,4.7620000000000005,orgueilleux/orgueilleuse orgueilleux/orgueilleuses
avenue,ADJ,f,4.752,avenue
bouleversé,ADJ,m,4.75,bouleversé/bouleversée bouleversés/bouleversées
prétendu,ADJ,m,4.748,prétendu/prétendue prétendus/prétendues
croyant,ADJ,m,4.746,croyant/croyante croyants/croyantes
marqué,ADJ,m,4.744,marqué/marquée marqués/marquées
limité,ADJ,m,4.736000000000001,limité/limitée limités/limitées
épars,ADJ,m,4.736,épars/éparse épars/éparses
libéral,ADJ,m,4.734,libéral/libérale libéraux/libérales
homosexuel,ADJ,m,4.7299999999999995,homosexuel/homosexuelle homosexuels/homosexuelles
atteint,ADJ,m,4.726,atteint/atteinte atteints/atteintes
capricieux,ADJ,m,4.726,capricieux/capricieuse capricieux/capricieuses
fugitif,ADJ,m,4.724,fugitif/fugitive fugitifs/fugitives
éphémère,ADJ,,4.714,"éphémère, éphémères"
détendu,ADJ,m,4.712,détendu/détendue détendus/détendues
flatteur,ADJ,m,4.702,flatteur/flatteuse flatteurs/flatteuses
prompt,ADJ,m,4.696000000000001,prompt/prompte prompts/promptes
bonhomme,ADJ,,4.694,"bonhomme, bonhommes"
involontaire,ADJ,,4.688000000000001,"involontaire, involontaires"
sous-marin,ADJ,m,4.682,sous-marin/sous-marine sous-marins/sous-marines
infect,ADJ,m,4.678000000000001,infect/infecte infects/infectes
irrégulier,ADJ,m,4.676,irrégulier/irrégulière irréguliers/irrégulières
inaudible,ADJ,,4.664,"inaudible, inaudibles"
livide,ADJ,,4.66,"livide, livides"
attendu,ADJ,m,4.656000000000001,attendu/attendue attendus/attendues
défoncé,ADJ,m,4.654,défoncé/défoncée défoncés/défoncées
romanesque,ADJ,,4.646000000000001,"romanesque, romanesques"
instinctif,ADJ,m,4.640000000000001,instinctif/instinctive instinctifs/instinctives
imposant,ADJ,m,4.638,imposant/imposante imposants/imposantes
rocheux,ADJ,m,4.636,rocheux/rocheuse rocheux/rocheuses
extra,ADJ,,4.635999999999999,extra
vigilant,ADJ,m,4.63,vigilant/vigilante vigilants/vigilantes
fiable,ADJ,,4.622,"fiable, fiables"
tropical,ADJ,m,4.616,tropical/tropicale tropicaux/tropicales
initial,ADJ,m,4.6080000000000005,initial/initiale initiaux/initiales
impénétrable,ADJ,,4.604,"impénétrable, impénétrables"
nourri,ADJ,m,4.6000000000000005,nourri/nourrie nourris/nourries
communal,ADJ,m,4.596,communal/communale communaux/communales
ensoleillé,ADJ,m,4.596,ensoleillé/ensoleillée ensoleillés/ensoleillées
insouciant,ADJ,m,4.582,insouciant/insouciante insouciants/insouciantes
vertigineux,ADJ,m,4.578,vertigineux/vertigineuse vertigineux/vertigineuses
glauque,ADJ,,4.5680000000000005,"glauque, glauques"
humiliant,ADJ,m,4.5600000000000005,humiliant/humiliante humiliants/humiliantes
vertueux,ADJ,m,4.5600000000000005,vertueux/vertueuse vertueux/vertueuses
autrichien,ADJ,m,4.558,autrichien/autrichienne autrichiens/autrichiennes
établi,ADJ,m,4.5520000000000005,établi/établie établis/établies
publicitaire,ADJ,,4.552,"publicitaire, publicitaires"
mesquin,ADJ,m,4.542,mesquin/mesquine mesquins/mesquines
crevé,ADJ,m,4.536,crevé
luxueux,ADJ,m,4.526,luxueux/luxueuse luxueux/luxueuses
imprudent,ADJ,m,4.523999999999999,imprudent/imprudente imprudents/imprudentes
aigre,ADJ,,4.518000000000001,"aigre, aigres"
surnaturel,ADJ,m,4.516,surnaturel/surnaturelle surnaturels/surnaturelles
hollandais,ADJ,m,4.51,hollandais/hollandaise hollandais/hollandaises
arraché,ADJ,m,4.502,arraché/arrachée arrachés/arrachées
blafard,ADJ,m,4.492,blafard/blafarde blafards/blafardes
déchirant,ADJ,m,4.492,déchirant/déchirante déchirants/déchirantes
rigoureux,ADJ,m,4.488,rigoureux/rigoureuse rigoureux/rigoureuses
forestier,ADJ,m,4.482,forestier/forestière forestiers/forestières
routier,ADJ,m,4.482,routier/routière routiers/routières
précipité,ADJ,m,4.478,précipité/précipitée précipités/précipitées
musicien,ADJ,m,4.468,musicien/musicienne musiciens/musiciennes
hargneux,ADJ,m,4.462000000000001,hargneux/hargneuse hargneux/hargneuses
réglo,ADJ,,4.454000000000001,"réglo, réglos"
avare,ADJ,,4.45,"avare, avares"
ferré,ADJ,m,4.45,ferré/ferrée ferrés/ferrées
entrouvert,ADJ,m,4.448,entrouvert/entrouverte entrouverts/entrouvertes
colossal,ADJ,m,4.442,colossal/colossale colossaux/colossales
réglé,ADJ,m,4.4399999999999995,réglé/réglée réglés/réglées
adolescent,ADJ,m,4.436,adolescent/adolescente adolescents/adolescentes
plan,ADJ,m,4.42,plan/plane plans/planes
jeté,ADJ,m,4.418,jeté/jetée jetés/jetées
magnétique,ADJ,,4.418,"magnétique, magnétiques"
monstre,ADJ,,4.416,"monstre, monstres"
pensif,ADJ,m,4.4,pensif/pensive pensifs
inépuisable,ADJ,,4.394,"inépuisable, inépuisables"
embarrassé,ADJ,m,4.372,embarrassé/embarrassée embarrassés/embarrassées
musclé,ADJ,m,4.372,musclé/musclée musclés/musclées
breton,ADJ,m,4.37,breton/bretonne bretons/bretonnes
protégé,ADJ,m,4.366,protégé/protégée protégés/protégées
douillet,ADJ,m,4.362,douillet/douillette douillets/douillettes
irlandais,ADJ,m,4.362,irlandais/irlandaise irlandais/irlandaises
raciste,ADJ,,4.362,"raciste, racistes"
froissé,ADJ,m,4.36,froissé/froissée froissés/froissées
inséparable,ADJ,,4.36,"inséparable, inséparables"
accro,ADJ,m,4.358,"accro, accros"
laiteux,ADJ,m,4.356000000000001,laiteux/laiteuse laiteux/laiteuses
abattu,ADJ,m,4.3420000000000005,abattu/abattue abattus/abattues
montant,ADJ,m,4.3420000000000005,montant/montante montants/montantes
convaincant,ADJ,m,4.338,convaincant/convaincante convaincants/convaincantes
pressant,ADJ,m,4.334,pressant/pressante pressants/pressantes
raté,ADJ,m,4.332,raté/ratée ratés/ratées
méprisant,ADJ,m,4.322,méprisant/méprisante méprisants/méprisantes
bronzé,ADJ,m,4.308,bronzé/bronzée bronzés/bronzées
bouclé,ADJ,m,4.292,bouclé/bouclée bouclés/bouclées
changé,ADJ,m,4.288,changé/changée changés/changées
vaincu,ADJ,m,4.288,vaincu/vaincue vaincus/vaincues
informe,ADJ,,4.286,"informe, informes"
insuffisant,ADJ,m,4.286,insuffisant/insuffisante insuffisants/insuffisantes
qualifié,ADJ,m,4.284,qualifié/qualifiée qualifiés/qualifiées
piquant,ADJ,m,4.282,piquant/piquante piquants/piquantes
joueur,ADJ,m,4.2780000000000005,joueur/joueuse joueurs/joueuses
stupéfiant,ADJ,m,4.276,stupéfiant/stupéfiante stupéfiants/stupéfiantes
assassiné,ADJ,m,4.27,assassiné/assassinée assassinés/assassinées
vocal,ADJ,m,4.266,vocal/vocale vocaux/vocales
maximum,ADJ,m,4.264,"maximum, maximums"
théâtral,ADJ,m,4.256,théâtral/théâtrale théâtraux/théâtrales
morose,ADJ,,4.25,"morose, moroses"
morbide,ADJ,,4.244,"morbide, morbides"
démoniaque,ADJ,,4.231999999999999,"démoniaque, démoniaques"
dansant,ADJ,m,4.220000000000001,dansant/dansante dansants/dansantes
incrédule,ADJ,,4.22,"incrédule, incrédules"
approprié,ADJ,m,4.2139999999999995,approprié/appropriée appropriés/appropriées
haletant,ADJ,m,4.202,haletant/haletante haletants/haletantes
optimiste,ADJ,,4.202,"optimiste, optimistes"
barbu,ADJ,m,4.2,barbu/barbue barbus/barbues
buté,ADJ,m,4.2,buté/butée butés/butées
déplaisant,ADJ,m,4.192,déplaisant/déplaisante déplaisants/déplaisantes
invincible,ADJ,,4.188000000000001,"invincible, invincibles"
dru,ADJ,m,4.184,dru/drue drus/drues
tombant,ADJ,m,4.176,tombant/tombante tombants/tombantes
gelé,ADJ,m,4.1739999999999995,"gelé, gelés"
écossais,ADJ,m,4.162,écossais/écossaise écossais/écossaises
extraterrestre,ADJ,,4.16,"extraterrestre, extraterrestres"
rugueux,ADJ,m,4.16,rugueux/rugueuse rugueux/rugueuses
impur,ADJ,m,4.158,impur/impure impurs/impures
similaire,ADJ,,4.1579999999999995,"similaire, similaires"
lunaire,ADJ,,4.156,"lunaire, lunaires"
craintif,ADJ,m,4.152,craintif/craintive craintifs/craintives
moqueur,ADJ,m,4.14,moqueur/moqueuse moqueurs/moqueuses
éclair,ADJ,,4.138,éclair
pénal,ADJ,m,4.136,pénal/pénale pénaux/pénales
saillant,ADJ,m,4.136,saillant/saillante saillants/saillantes
acceptable,ADJ,,4.132,"acceptable, acceptables"
cultivé,ADJ,m,4.13,cultivé/cultivée cultivés/cultivées
juridique,ADJ,,4.12,"juridique, juridiques"
pacifique,ADJ,,4.104,"pacifique, pacifiques"
écoeurant,ADJ,m,4.104,écoeurant/écoeurante écoeurants/écoeurantes
moustachu,ADJ,m,4.1,moustachu/moustachue moustachus/moustachues
gâté,ADJ,m,4.088000000000001,gâté/gâtée gâtés/gâtées
essoufflé,ADJ,m,4.086,essoufflé/essoufflée essoufflés/essoufflées
anodin,ADJ,m,4.078,anodin/anodine anodins/anodines
pourpre,ADJ,,4.078,"pourpre, pourpres"
vénérable,ADJ,,4.0760000000000005,"vénérable, vénérables"
délirant,ADJ,m,4.074,délirant/délirante délirants/délirantes
désastreux,ADJ,m,4.072,désastreux/désastreuse désastreux/désastreuses
objectif,ADJ,m,4.068,objectif/objective objectifs/objectives
verbal,ADJ,m,4.066,verbal/verbale verbaux/verbales
ténébreux,ADJ,m,4.064,ténébreux/ténébreuse ténébreux/ténébreuses
cadet,ADJ,m,4.056,cadet/cadette cadets/cadettes
jaunâtre,ADJ,,4.032,"jaunâtre, jaunâtres"
engagé,ADJ,m,4.029999999999999,engagé/engagée engagés/engagées
poisseux,ADJ,m,4.0280000000000005,poisseux/poisseuse poisseux/poisseuses
énervé,ADJ,m,4.026,énervé/énervée énervés/énervées
noyé,ADJ,m,4.024000000000001,noyé/noyée noyés/noyées
ambulant,ADJ,m,4.0120000000000005,ambulant/ambulante ambulants/ambulantes
charitable,ADJ,,4.008,"charitable, charitables"
végétal,ADJ,m,4.008,végétal/végétale végétaux/végétales
palpitant,ADJ,m,4.006,palpitant/palpitante palpitants/palpitantes
étouffant,ADJ,m,4.0040000000000004,étouffant/étouffante étouffants/étouffantes
travailleur,ADJ,m,4.002000000000001,travailleur/travailleuse travailleurs/travailleuses
garanti,ADJ,m,3.998,garanti/garantie garantis/garanties
visqueux,ADJ,m,3.998,visqueux/visqueuse visqueux/visqueuses
sensationnel,ADJ,m,3.9960000000000004,sensationnel/sensationnelle sensationnels/sensationnelles
collant,ADJ,m,3.9939999999999998,collant/collante collants/collantes
fuyant,ADJ,m,3.978,fuyant/fuyante fuyants/fuyantes
extravagant,ADJ,m,3.976,extravagant/extravagante extravagants/extravagantes
verdâtre,ADJ,,3.958,"verdâtre, verdâtres"
méticuleux,ADJ,m,3.9520000000000004,méticuleux/méticuleuse méticuleux/méticuleuses
rayé,ADJ,m,3.9400000000000004,rayé/rayée rayés/rayées
infaillible,ADJ,,3.934,"infaillible, infaillibles"
retenu,ADJ,m,3.932,retenu/retenue retenus/retenues
classé,ADJ,m,3.93,classé/classée classés/classées
mutuel,ADJ,m,3.912,mutuel/mutuelle mutuels/mutuelles
bâtard,ADJ,m,3.91,bâtard/bâtarde bâtards/bâtardes
maritime,ADJ,,3.91,"maritime, maritimes"
cavalier,ADJ,m,3.9080000000000004,cavalier/cavalière cavaliers/cavalières
triomphal,ADJ,m,3.9060000000000006,triomphal/triomphale triomphaux/triomphales
écarlate,ADJ,,3.9000000000000004,"écarlate, écarlates"
minutieux,ADJ,m,3.8980000000000006,minutieux/minutieuse minutieux/minutieuses
compréhensible,ADJ,,3.898,"compréhensible, compréhensibles"
adéquat,ADJ,m,3.888,adéquat/adéquate adéquats/adéquates
bienveillant,ADJ,m,3.882,bienveillant/bienveillante bienveillants/bienveillantes
coûteux,ADJ,m,3.8819999999999997,coûteux/coûteuse coûteux/coûteuses
rusé,ADJ,m,3.8819999999999997,rusé/rusée rusés/rusées
trapu,ADJ,m,3.8720000000000008,trapu/trapue trapus/trapues
est,ADJ,,3.866,est
permis,ADJ,m,3.8640000000000003,permis
beige,ADJ,m,3.8619999999999997,"beige, beiges"
trompeur,ADJ,m,3.86,trompeur/trompeuse trompeurs/trompeuses
ingénieux,ADJ,m,3.858,ingénieux/ingénieuse ingénieux/ingénieuses
coriace,ADJ,,3.848,"coriace, coriaces"
